date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:44	5708/5708	---M--	200	added ('OK')	image/jpeg	etag:%2262945e12-164c%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_39-300x300.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_39-300x300.jpg	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:45	2612/2612	---M--	200	added ('OK')	image/jpeg	etag:%2262945e15-a34%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_36-150x150.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_36-150x150.jpg	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:45	6543/6543	---M--	200	added ('OK')	image/jpeg	etag:%2262945e15-198f%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_36-300x300.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_36-300x300.jpg	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:45	8368/8368	---M--	200	added ('OK')	image/jpeg	etag:%2262945e17-20b0%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_34-300x300.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_34-300x300.jpg	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:50	217931/217931	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:41:48%20GMT	https://demo.leebrosus.com/melawell/product-tag/home-1/	D:/02-medicin/demo.leebrosus.com/melawell/product-tag/home-1/index.html	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:51	754415/754415	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:41:47%20GMT	https://demo.leebrosus.com/melawell/product/imodium-a-d-anti-diarrheal-caplets/	D:/02-medicin/demo.leebrosus.com/melawell/product/imodium-a-d-anti-diarrheal-caplets/index.html	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:52	526049/526049	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:41:48%20GMT	https://demo.leebrosus.com/melawell/product/walgreens-stool-softener-100-mg-softgels/	D:/02-medicin/demo.leebrosus.com/melawell/product/walgreens-stool-softener-100-mg-softgels/index.html	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:52	1391041/1391041	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263364768-1539c1%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/6a011a27679e0873d9677e9d2ca24354.js	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/6a011a27679e0873d9677e9d2ca24354.js	(from https://demo.leebrosus.com/melawell/product/walgreens-fiber-select-supplement-gummies-strawberry/)
13:11:52	2927/2927	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:41:53%20GMT	https://demo.leebrosus.com/melawell/wp-json/wp/v2/product/163	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/wp/v2/product/163.json	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:52	6102/6102	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225ed4416329482f1a44bc022d26f4b251%22	https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/feed/	D:/02-medicin/demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/feed/index.html	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Dec%202022%2007:41:54%20GMT	https://demo.leebrosus.com/melawell/?p=163	D:/02-medicin/demo.leebrosus.com/melawell/index4034.html	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:53	2861/2861	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:41:54%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Fnatures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2%2F	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed41ab.json	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:55	2977/2977	---MCZ	200	added ('OK')	text/xml	date:Fri,%2016%20Dec%202022%2007:41:55%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Fnatures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2%2F&format=xml	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed8982	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:55	3433/3433	---M--	200	added ('OK')	image/jpeg	etag:%2262945e25-d69%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_1-150x150.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_1-150x150.jpg	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:55	13683/13683	---M--	200	added ('OK')	image/jpeg	etag:%2262945e1c-3573%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_29-300x300.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_29-300x300.jpg	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:57	257271/257271	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:41:57%20GMT	https://demo.leebrosus.com/melawell/product-category/vitamin-supplements/multivitamins/	D:/02-medicin/demo.leebrosus.com/melawell/product-category/vitamin-supplements/multivitamins/index.html	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:58	2836/2836	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:41:58%20GMT	https://demo.leebrosus.com/melawell/wp-json/wp/v2/product/23	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/wp/v2/product/23.json	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:11:59	5908/5908	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225ed4416329482f1a44bc022d26f4b251%22	https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/feed/	D:/02-medicin/demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/feed/index.html	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:11:59	654978/654978	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:41:58%20GMT	https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies/	D:/02-medicin/demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies/index.html	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:11:59	655085/655085	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:41:58%20GMT	https://demo.leebrosus.com/melawell/product/walgreens-one-daily-multivitamin-with-iron-tablets/	D:/02-medicin/demo.leebrosus.com/melawell/product/walgreens-one-daily-multivitamin-with-iron-tablets/index.html	(from https://demo.leebrosus.com/melawell/product/natures-bounty-optimal-solutions-womens-multi-50-mg-gummies-copy-2/)
13:12:00	2722/2722	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:00%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Ffinest-nutrition-cinnamon-1000mg-capsules%2F	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed470d.json	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Dec%202022%2007:42:00%20GMT	https://demo.leebrosus.com/melawell/?p=23	D:/02-medicin/demo.leebrosus.com/melawell/index40a0.html	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:01	2826/2826	---MCZ	200	added ('OK')	text/xml	date:Fri,%2016%20Dec%202022%2007:42:01%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Ffinest-nutrition-cinnamon-1000mg-capsules%2F&format=xml	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed22fe	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:01	10073/10073	---M--	200	added ('OK')	image/jpeg	etag:%2262945dfb-2759%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_54-300x300.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_54-300x300.jpg	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:01	4162/4162	---M--	200	added ('OK')	image/jpeg	etag:%2262945df6-1042%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_56-150x150.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_56-150x150.jpg	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:07	299182/299182	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:42:04%20GMT	https://demo.leebrosus.com/melawell/product/nature-made-vitamin-c-adult-gummies-tangerine/	D:/02-medicin/demo.leebrosus.com/melawell/product/nature-made-vitamin-c-adult-gummies-tangerine/index.html	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:08	514241/514241	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:42:04%20GMT	https://demo.leebrosus.com/melawell/product/nature-made-vitamin-a-8000-iu-liquid-softgels/	D:/02-medicin/demo.leebrosus.com/melawell/product/nature-made-vitamin-a-8000-iu-liquid-softgels/index.html	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:08	501631/501631	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:42:04%20GMT	https://demo.leebrosus.com/melawell/product/natures-bounty-odor-free-garlic-2000mg-tablets/	D:/02-medicin/demo.leebrosus.com/melawell/product/natures-bounty-odor-free-garlic-2000mg-tablets/index.html	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:08	1388173/1388173	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336476b-1530a5%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/a11236fd3507122dd0622c8c95f16160.js	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/a11236fd3507122dd0622c8c95f16160.js	(from https://demo.leebrosus.com/melawell/product/finest-nutrition-cinnamon-1000mg-capsules/)
13:12:09	2975/2975	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:10%20GMT	https://demo.leebrosus.com/melawell/wp-json/wp/v2/product/44	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/wp/v2/product/44.json	(from https://demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/)
13:12:09	6251/6251	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225ed4416329482f1a44bc022d26f4b251%22	https://demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/feed/	D:/02-medicin/demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/feed/index.html	(from https://demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/)
13:12:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Dec%202022%2007:42:11%20GMT	https://demo.leebrosus.com/melawell/?p=44	D:/02-medicin/demo.leebrosus.com/melawell/index49b1.html	(from https://demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/)
13:12:11	2971/2971	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:11%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Fprilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi%2F	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed84e9.json	(from https://demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/)
13:12:12	3087/3087	---MCZ	200	added ('OK')	text/xml	date:Fri,%2016%20Dec%202022%2007:42:12%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Fprilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi%2F&format=xml	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed33f3	(from https://demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/)
13:12:12	3831/3831	---M--	200	added ('OK')	image/jpeg	etag:%2262945e12-ef7%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_37-150x150.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_37-150x150.jpg	(from https://demo.leebrosus.com/melawell/product/prilosec-otc-frequent-heartburn-medicine-acid-reflux-reducer-tablets-omeprazole-ppi/)
13:12:14	2904/2904	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:14%20GMT	https://demo.leebrosus.com/melawell/wp-json/wp/v2/product/153	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/wp/v2/product/153.json	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:14	6075/6075	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225ed4416329482f1a44bc022d26f4b251%22	https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/feed/	D:/02-medicin/demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/feed/index.html	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:15	2809/2809	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:15%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Fpreservision-eye-vitamin-and-mineral-supplement-soft-gels-copy%2F	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed771b.json	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Dec%202022%2007:42:15%20GMT	https://demo.leebrosus.com/melawell/?p=153	D:/02-medicin/demo.leebrosus.com/melawell/indexd7d8.html	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:16	2913/2913	---MCZ	200	added ('OK')	text/xml	date:Fri,%2016%20Dec%202022%2007:42:16%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fproduct%2Fpreservision-eye-vitamin-and-mineral-supplement-soft-gels-copy%2F&format=xml	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed12d5	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:16	4869/4869	---M--	200	added ('OK')	image/jpeg	etag:%2262945e20-1305%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_19-150x150.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_19-150x150.jpg	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:17	4749/4749	---M--	200	added ('OK')	image/jpeg	etag:%2262945e1f-128d%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_23-300x300.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/04/Product_image_23-300x300.jpg	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:18	33232/33232	---MCZ	200	added ('OK')	text/css	etag:W/%226336476f-81d0%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/uploads/elementor/css/post-1567.css?ver=1664501615	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/uploads/elementor/css/post-15676149.css	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:20	1100/1100	---MCZ	200	added ('OK')	text/css	etag:W/%226336474f-44c%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1664501583	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min99cf.css	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:20	227763/227763	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:42:19%20GMT	https://demo.leebrosus.com/melawell/product-tag/home-1-3/	D:/02-medicin/demo.leebrosus.com/melawell/product-tag/home-1-3/index.html	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:20	765514/765514	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:42:20%20GMT	https://demo.leebrosus.com/melawell/product/ocuvite-vitamin-and-mineral-supplement-with-lutein-tablets/	D:/02-medicin/demo.leebrosus.com/melawell/product/ocuvite-vitamin-and-mineral-supplement-with-lutein-tablets/index.html	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:21	1004118/1004118	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202022%2007:42:20%20GMT	https://demo.leebrosus.com/melawell/product/natures-bounty-lutein-40-mg-dietary-supplement-softgels/	D:/02-medicin/demo.leebrosus.com/melawell/product/natures-bounty-lutein-40-mg-dietary-supplement-softgels/index.html	(from https://demo.leebrosus.com/melawell/product/preservision-eye-vitamin-and-mineral-supplement-soft-gels-copy/)
13:12:22	48562/48562	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:23%20GMT	https://demo.leebrosus.com/melawell/wp-json/wp/v2/pages/1567	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/wp/v2/pages/1567.json	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:23	2385/2385	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:24%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Four-team%2F	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed85f0.json	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Dec%202022%2007:42:24%20GMT	https://demo.leebrosus.com/melawell/?p=1567	D:/02-medicin/demo.leebrosus.com/melawell/indexbd0a.html	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:25	2454/2454	---MCZ	200	added ('OK')	text/xml	date:Fri,%2016%20Dec%202022%2007:42:25%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Four-team%2F&format=xml	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embeddae2	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:25	52500/52500	---M--	200	added ('OK')	image/jpeg	etag:%2262945db3-cd14%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/team4.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/team4.jpg	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:25	62436/62436	---M--	200	added ('OK')	image/jpeg	etag:%2262945db3-f3e4%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/team5.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/team5.jpg	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:26	82805/82805	---M--	200	added ('OK')	image/jpeg	etag:%2262945db4-14375%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/team6.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/team6.jpg	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:26	96690/96690	---M--	200	added ('OK')	image/jpeg	etag:%2262945db5-179b2%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/ourteam_img1.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/ourteam_img1.jpg	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:26	76343/76343	---M--	200	added ('OK')	image/jpeg	etag:%2262945d78-12a37%22	https://demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/ourteam-box.jpg	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/uploads/2022/05/ourteam-box.jpg	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:27	1057434/1057434	---MCZ	200	added ('OK')	application/javascript	etag:W/%226336476f-10229a%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/2159ebd1fa54e3d4a9fdf0063e35a635.js	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/2159ebd1fa54e3d4a9fdf0063e35a635.js	(from https://demo.leebrosus.com/melawell/our-team/)
13:12:27	8120/8120	---MCZ	200	added ('OK')	text/css	etag:W/%2263364770-1fb8%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/uploads/elementor/css/post-857.css?ver=1664501616	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/uploads/elementor/css/post-8575282.css	(from https://demo.leebrosus.com/melawell/contact/)
13:12:28	13381/13381	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:29%20GMT	https://demo.leebrosus.com/melawell/wp-json/wp/v2/pages/857	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/wp/v2/pages/857.json	(from https://demo.leebrosus.com/melawell/contact/)
13:12:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Dec%202022%2007:42:30%20GMT	https://demo.leebrosus.com/melawell/?p=857	D:/02-medicin/demo.leebrosus.com/melawell/index6374.html	(from https://demo.leebrosus.com/melawell/contact/)
13:12:30	2376/2376	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:30%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fcontact%2F	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embedb941.json	(from https://demo.leebrosus.com/melawell/contact/)
13:12:31	2445/2445	---MCZ	200	added ('OK')	text/xml	date:Fri,%2016%20Dec%202022%2007:42:31%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Fcontact%2F&format=xml	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed5a40	(from https://demo.leebrosus.com/melawell/contact/)
13:12:31	1050852/1050852	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263364771-1008e4%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/41300e2f5a763721cb8fb81439e12c42.js	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/41300e2f5a763721cb8fb81439e12c42.js	(from https://demo.leebrosus.com/melawell/contact/)
13:12:32	5674/5674	---MCZ	200	added ('OK')	text/css	etag:W/%2263364771-162a%22	https://demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/uploads/elementor/css/post-657.css?ver=1664501617	D:/02-medicin/demothemedh.b-cdn.net/melawell/wp-content/cache/min/1/melawell/wp-content/uploads/elementor/css/post-657172f.css	(from https://demo.leebrosus.com/melawell/faqs/)
13:12:33	18227/18227	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:33%20GMT	https://demo.leebrosus.com/melawell/wp-json/wp/v2/pages/657	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/wp/v2/pages/657.json	(from https://demo.leebrosus.com/melawell/faqs/)
13:12:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Dec%202022%2007:42:35%20GMT	https://demo.leebrosus.com/melawell/?p=657	D:/02-medicin/demo.leebrosus.com/melawell/index7d08.html	(from https://demo.leebrosus.com/melawell/faqs/)
13:12:34	2382/2382	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Dec%202022%2007:42:35%20GMT	https://demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.leebrosus.com%2Fmelawell%2Ffaqs%2F	D:/02-medicin/demo.leebrosus.com/melawell/wp-json/oembed/1.0/embed8995.json	(from https://demo.leebrosus.com/melawell/faqs/)
